fir_id,accused_id,role
FIR-2026-KA-2300,ACC-2024-KA-0754,primary
FIR-2025-KA-2301,ACC-2024-KA-1047,associate
FIR-2025-KA-2301,ACC-2024-KA-0079,primary
FIR-2026-KA-2302,ACC-2024-KA-1588,primary
FIR-2025-KA-2303,ACC-2024-KA-0935,primary
FIR-2026-KA-2304,ACC-2024-KA-1504,associate
FIR-2026-KA-2305,ACC-2024-KA-0779,associate
FIR-2026-KA-2305,ACC-2024-KA-1291,associate
FIR-2026-KA-2306,ACC-2024-KA-0554,associate
FIR-2026-KA-2306,ACC-2024-KA-0791,associate
FIR-2024-KA-2307,ACC-2024-KA-0493,associate
FIR-2024-KA-2307,ACC-2024-KA-1393,associate
FIR-2025-KA-2308,ACC-2024-KA-1557,primary
FIR-2025-KA-2308,ACC-2024-KA-0340,primary
FIR-2024-KA-2309,ACC-2024-KA-0506,associate
FIR-2024-KA-2309,ACC-2024-KA-0783,primary
FIR-2024-KA-2310,ACC-2024-KA-1890,primary
FIR-2024-KA-2310,ACC-2024-KA-1433,associate
FIR-2026-KA-2311,ACC-2024-KA-0543,associate
FIR-2026-KA-2311,ACC-2024-KA-1433,associate
FIR-2026-KA-2312,ACC-2024-KA-1127,associate
FIR-2026-KA-2313,ACC-2024-KA-1727,associate
FIR-2026-KA-2313,ACC-2024-KA-1732,primary
FIR-2026-KA-2314,ACC-2024-KA-0728,primary
FIR-2026-KA-2314,ACC-2024-KA-0588,primary
FIR-2025-KA-2315,ACC-2024-KA-0643,associate
FIR-2025-KA-2315,ACC-2024-KA-0770,primary
FIR-2023-KA-2316,ACC-2024-KA-0257,primary
FIR-2023-KA-2317,ACC-2024-KA-0418,associate
FIR-2023-KA-2317,ACC-2024-KA-0537,primary
FIR-2024-KA-2318,ACC-2024-KA-1367,primary
FIR-2025-KA-2319,ACC-2024-KA-0820,primary
FIR-2026-KA-2320,ACC-2024-KA-1946,associate
FIR-2024-KA-2321,ACC-2024-KA-0262,associate
FIR-2024-KA-2321,ACC-2024-KA-1569,primary
FIR-2023-KA-2322,ACC-2024-KA-1306,primary
FIR-2024-KA-2323,ACC-2024-KA-0335,associate
FIR-2024-KA-2324,ACC-2024-KA-0351,primary
FIR-2026-KA-2325,ACC-2024-KA-0748,associate
FIR-2026-KA-2326,ACC-2024-KA-1833,associate
FIR-2026-KA-2326,ACC-2024-KA-0746,associate
FIR-2024-KA-2327,ACC-2024-KA-0537,associate
FIR-2025-KA-2328,ACC-2024-KA-0789,associate
FIR-2025-KA-2328,ACC-2024-KA-0404,associate
FIR-2023-KA-2329,ACC-2024-KA-0243,primary
FIR-2023-KA-2329,ACC-2024-KA-0570,associate
FIR-2024-KA-2330,ACC-2024-KA-0703,associate
FIR-2023-KA-2331,ACC-2024-KA-0681,associate
FIR-2023-KA-2331,ACC-2024-KA-1570,associate
FIR-2023-KA-2332,ACC-2024-KA-1981,associate
FIR-2023-KA-2333,ACC-2024-KA-0125,associate
FIR-2026-KA-2334,ACC-2024-KA-0442,associate
FIR-2023-KA-2335,ACC-2024-KA-0135,associate
FIR-2023-KA-2335,ACC-2024-KA-1539,primary
FIR-2023-KA-2336,ACC-2024-KA-0715,primary
FIR-2024-KA-2337,ACC-2024-KA-0966,associate
FIR-2023-KA-2338,ACC-2024-KA-1843,primary
FIR-2023-KA-2338,ACC-2024-KA-0976,associate
FIR-2024-KA-2339,ACC-2024-KA-1695,associate
FIR-2024-KA-2339,ACC-2024-KA-0600,associate
FIR-2023-KA-2340,ACC-2024-KA-1478,primary
FIR-2023-KA-2340,ACC-2024-KA-0747,associate
FIR-2023-KA-2341,ACC-2024-KA-0544,primary
FIR-2026-KA-2342,ACC-2024-KA-0795,associate
FIR-2023-KA-2343,ACC-2024-KA-0533,associate
FIR-2023-KA-2344,ACC-2024-KA-0696,associate
FIR-2024-KA-2345,ACC-2024-KA-1980,primary
FIR-2024-KA-2345,ACC-2024-KA-0916,primary
FIR-2026-KA-2346,ACC-2024-KA-1177,primary
FIR-2026-KA-2347,ACC-2024-KA-0988,primary
FIR-2023-KA-2348,ACC-2024-KA-0309,associate
FIR-2024-KA-2349,ACC-2024-KA-1573,primary
FIR-2025-KA-2350,ACC-2024-KA-1657,associate
FIR-2023-KA-2351,ACC-2024-KA-1801,primary
FIR-2025-KA-2352,ACC-2024-KA-1091,associate
FIR-2025-KA-2353,ACC-2024-KA-0219,primary
FIR-2024-KA-2354,ACC-2024-KA-1953,primary
FIR-2024-KA-2354,ACC-2024-KA-0632,associate
FIR-2023-KA-2355,ACC-2024-KA-1725,primary
FIR-2025-KA-2356,ACC-2024-KA-1097,associate
FIR-2025-KA-2357,ACC-2024-KA-0324,primary
FIR-2023-KA-2358,ACC-2024-KA-0571,associate
FIR-2023-KA-2358,ACC-2024-KA-1935,associate
FIR-2025-KA-2359,ACC-2024-KA-0524,primary
FIR-2025-KA-2360,ACC-2024-KA-0478,associate
FIR-2025-KA-2360,ACC-2024-KA-1528,associate
FIR-2023-KA-2361,ACC-2024-KA-1288,associate
FIR-2023-KA-2361,ACC-2024-KA-0120,primary
FIR-2024-KA-2362,ACC-2024-KA-0376,primary
FIR-2024-KA-2362,ACC-2024-KA-0345,associate
FIR-2024-KA-2363,ACC-2024-KA-1817,primary
FIR-2025-KA-2364,ACC-2024-KA-1403,primary
FIR-2025-KA-2365,ACC-2024-KA-1909,primary
FIR-2023-KA-2366,ACC-2024-KA-1841,associate
FIR-2023-KA-2367,ACC-2024-KA-0087,primary
FIR-2024-KA-2368,ACC-2024-KA-0007,primary
FIR-2024-KA-2368,ACC-2024-KA-0951,primary
FIR-2023-KA-2369,ACC-2024-KA-1490,associate
FIR-2023-KA-2369,ACC-2024-KA-0411,primary
FIR-2024-KA-2370,ACC-2024-KA-1492,primary
FIR-2024-KA-2371,ACC-2024-KA-1978,primary
FIR-2024-KA-2371,ACC-2024-KA-1378,associate
FIR-2023-KA-2372,ACC-2024-KA-0341,associate
FIR-2024-KA-2373,ACC-2024-KA-1944,associate
FIR-2024-KA-2373,ACC-2024-KA-1240,primary
FIR-2025-KA-2374,ACC-2024-KA-0913,associate
FIR-2023-KA-2375,ACC-2024-KA-0295,associate
FIR-2023-KA-2375,ACC-2024-KA-1739,primary
FIR-2026-KA-2376,ACC-2024-KA-1745,primary
FIR-2026-KA-2377,ACC-2024-KA-0078,primary
FIR-2026-KA-2377,ACC-2024-KA-1643,primary
FIR-2024-KA-2378,ACC-2024-KA-1230,associate
FIR-2025-KA-2379,ACC-2024-KA-0951,associate
FIR-2025-KA-2380,ACC-2024-KA-0616,associate
FIR-2026-KA-2381,ACC-2024-KA-1370,associate
FIR-2026-KA-2381,ACC-2024-KA-0489,associate
FIR-2026-KA-2382,ACC-2024-KA-0822,primary
FIR-2026-KA-2382,ACC-2024-KA-0749,primary
FIR-2026-KA-2383,ACC-2024-KA-1511,primary
FIR-2026-KA-2383,ACC-2024-KA-1599,associate
FIR-2024-KA-2384,ACC-2024-KA-1001,primary
FIR-2026-KA-2385,ACC-2024-KA-1411,associate
FIR-2026-KA-2385,ACC-2024-KA-0387,associate
FIR-2025-KA-2386,ACC-2024-KA-1334,associate
FIR-2026-KA-2387,ACC-2024-KA-1082,primary
FIR-2026-KA-2388,ACC-2024-KA-0725,primary
FIR-2025-KA-2389,ACC-2024-KA-1416,associate
FIR-2025-KA-2390,ACC-2024-KA-1674,primary
FIR-2025-KA-2390,ACC-2024-KA-0080,associate
FIR-2025-KA-2391,ACC-2024-KA-0912,associate
FIR-2025-KA-2391,ACC-2024-KA-0505,primary
FIR-2026-KA-2392,ACC-2024-KA-1983,associate
FIR-2026-KA-2392,ACC-2024-KA-0371,associate
FIR-2023-KA-2393,ACC-2024-KA-1392,primary
FIR-2023-KA-2394,ACC-2024-KA-1166,associate
FIR-2023-KA-2394,ACC-2024-KA-1156,associate
FIR-2024-KA-2395,ACC-2024-KA-1290,associate
FIR-2024-KA-2395,ACC-2024-KA-1535,associate
FIR-2023-KA-2396,ACC-2024-KA-1439,primary
FIR-2024-KA-2397,ACC-2024-KA-1803,primary
FIR-2026-KA-2398,ACC-2024-KA-0258,associate
FIR-2024-KA-2399,ACC-2024-KA-0560,primary
FIR-2024-KA-2399,ACC-2024-KA-0936,primary
FIR-2024-KA-2400,ACC-2024-KA-1702,primary
FIR-2024-KA-2400,ACC-2024-KA-1616,associate
FIR-2023-KA-2401,ACC-2024-KA-0892,primary
FIR-2025-KA-2402,ACC-2024-KA-1272,associate
FIR-2025-KA-2403,ACC-2024-KA-0561,associate
FIR-2025-KA-2403,ACC-2024-KA-0832,primary
FIR-2025-KA-2404,ACC-2024-KA-1511,primary
FIR-2025-KA-2404,ACC-2024-KA-1808,primary
FIR-2026-KA-2405,ACC-2024-KA-1495,primary
FIR-2023-KA-2406,ACC-2024-KA-1190,primary
FIR-2024-KA-2407,ACC-2024-KA-0802,primary
FIR-2025-KA-2408,ACC-2024-KA-0949,primary
FIR-2025-KA-2408,ACC-2024-KA-0165,primary
FIR-2025-KA-2409,ACC-2024-KA-1658,primary
FIR-2025-KA-2409,ACC-2024-KA-0721,primary
FIR-2025-KA-2410,ACC-2024-KA-0809,primary
FIR-2026-KA-2411,ACC-2024-KA-0130,associate
FIR-2024-KA-2412,ACC-2024-KA-0170,associate
FIR-2024-KA-2412,ACC-2024-KA-1023,primary
FIR-2025-KA-2413,ACC-2024-KA-1012,associate
FIR-2025-KA-2414,ACC-2024-KA-0888,primary
FIR-2025-KA-2414,ACC-2024-KA-0576,primary
FIR-2026-KA-2415,ACC-2024-KA-1319,primary
FIR-2023-KA-2416,ACC-2024-KA-1076,associate
FIR-2023-KA-2417,ACC-2024-KA-1726,associate
FIR-2023-KA-2418,ACC-2024-KA-1782,associate
FIR-2025-KA-2419,ACC-2024-KA-0966,primary
FIR-2025-KA-2419,ACC-2024-KA-0910,associate
FIR-2025-KA-2420,ACC-2024-KA-0679,primary
FIR-2025-KA-2420,ACC-2024-KA-0525,associate
FIR-2023-KA-2421,ACC-2024-KA-1860,primary
FIR-2026-KA-2422,ACC-2024-KA-1175,associate
FIR-2023-KA-2423,ACC-2024-KA-1180,associate
FIR-2023-KA-2423,ACC-2024-KA-0783,associate
FIR-2025-KA-2424,ACC-2024-KA-0359,primary
FIR-2025-KA-2425,ACC-2024-KA-0587,associate
FIR-2025-KA-2425,ACC-2024-KA-0896,primary
FIR-2026-KA-2426,ACC-2024-KA-0334,primary
FIR-2026-KA-2426,ACC-2024-KA-0993,associate
FIR-2026-KA-2427,ACC-2024-KA-1022,primary
FIR-2026-KA-2427,ACC-2024-KA-1295,primary
FIR-2026-KA-2428,ACC-2024-KA-0642,primary
FIR-2025-KA-2429,ACC-2024-KA-0464,associate
FIR-2025-KA-2429,ACC-2024-KA-1396,primary
FIR-2026-KA-2430,ACC-2024-KA-0403,primary
FIR-2026-KA-2430,ACC-2024-KA-1184,associate
FIR-2024-KA-2431,ACC-2024-KA-0260,associate
FIR-2023-KA-2432,ACC-2024-KA-0626,primary
FIR-2026-KA-2433,ACC-2024-KA-0579,primary
FIR-2024-KA-2434,ACC-2024-KA-0297,primary
FIR-2024-KA-2435,ACC-2024-KA-1298,primary
FIR-2024-KA-2435,ACC-2024-KA-0472,primary
FIR-2023-KA-2436,ACC-2024-KA-0410,associate
FIR-2023-KA-2436,ACC-2024-KA-1803,primary
FIR-2024-KA-2437,ACC-2024-KA-0311,primary
FIR-2024-KA-2438,ACC-2024-KA-0273,associate
FIR-2024-KA-2439,ACC-2024-KA-1755,primary
FIR-2024-KA-2439,ACC-2024-KA-1398,primary
FIR-2026-KA-2440,ACC-2024-KA-0557,primary
FIR-2026-KA-2440,ACC-2024-KA-0676,primary
FIR-2026-KA-2441,ACC-2024-KA-0717,primary
FIR-2026-KA-2441,ACC-2024-KA-0331,primary
FIR-2023-KA-2442,ACC-2024-KA-1917,primary
FIR-2023-KA-2442,ACC-2024-KA-1215,associate
FIR-2026-KA-2443,ACC-2024-KA-1184,associate
FIR-2026-KA-2443,ACC-2024-KA-1241,associate
FIR-2023-KA-2444,ACC-2024-KA-1686,primary
FIR-2023-KA-2444,ACC-2024-KA-0218,primary
FIR-2024-KA-2445,ACC-2024-KA-1863,primary
FIR-2026-KA-2446,ACC-2024-KA-1484,associate
FIR-2024-KA-2447,ACC-2024-KA-1576,primary
FIR-2024-KA-2447,ACC-2024-KA-0605,primary
FIR-2023-KA-2448,ACC-2024-KA-1812,associate
FIR-2024-KA-2449,ACC-2024-KA-1970,primary
FIR-2024-KA-2449,ACC-2024-KA-0541,primary
FIR-2026-KA-2450,ACC-2024-KA-0186,primary
FIR-2026-KA-2450,ACC-2024-KA-1930,primary
FIR-2024-KA-2451,ACC-2024-KA-1850,associate
FIR-2024-KA-2452,ACC-2024-KA-1864,primary
FIR-2024-KA-2452,ACC-2024-KA-0156,primary
FIR-2025-KA-2453,ACC-2024-KA-0112,associate
FIR-2025-KA-2453,ACC-2024-KA-1227,primary
FIR-2025-KA-2454,ACC-2024-KA-0604,associate
FIR-2025-KA-2454,ACC-2024-KA-0598,primary
FIR-2023-KA-2455,ACC-2024-KA-0074,associate
FIR-2024-KA-2456,ACC-2024-KA-0516,associate
FIR-2023-KA-2457,ACC-2024-KA-1590,associate
FIR-2025-KA-2458,ACC-2024-KA-0081,primary
FIR-2025-KA-2459,ACC-2024-KA-0268,associate
FIR-2024-KA-2460,ACC-2024-KA-1325,primary
FIR-2024-KA-2460,ACC-2024-KA-0771,associate
FIR-2024-KA-2461,ACC-2024-KA-0627,primary
FIR-2024-KA-2461,ACC-2024-KA-0202,primary
FIR-2023-KA-2462,ACC-2024-KA-0393,primary
FIR-2026-KA-2463,ACC-2024-KA-0799,associate
FIR-2026-KA-2463,ACC-2024-KA-1222,associate
FIR-2026-KA-2464,ACC-2024-KA-0959,primary
FIR-2024-KA-2465,ACC-2024-KA-0951,primary
FIR-2024-KA-2465,ACC-2024-KA-1392,associate
FIR-2024-KA-2466,ACC-2024-KA-1045,associate
FIR-2025-KA-2467,ACC-2024-KA-0797,associate
FIR-2025-KA-2467,ACC-2024-KA-1978,associate
FIR-2024-KA-2468,ACC-2024-KA-0122,primary
FIR-2023-KA-2469,ACC-2024-KA-1606,primary
FIR-2023-KA-2469,ACC-2024-KA-1414,primary
FIR-2024-KA-2470,ACC-2024-KA-1661,associate
FIR-2024-KA-2470,ACC-2024-KA-0641,primary
FIR-2024-KA-2471,ACC-2024-KA-0278,primary
FIR-2024-KA-2471,ACC-2024-KA-0359,primary
FIR-2023-KA-2472,ACC-2024-KA-1673,associate
FIR-2023-KA-2472,ACC-2024-KA-0646,primary
FIR-2024-KA-2473,ACC-2024-KA-0489,associate
FIR-2026-KA-2474,ACC-2024-KA-0824,primary
FIR-2026-KA-2474,ACC-2024-KA-0972,primary
FIR-2026-KA-2475,ACC-2024-KA-1631,primary
FIR-2026-KA-2476,ACC-2024-KA-0349,primary
FIR-2026-KA-2476,ACC-2024-KA-1587,associate
FIR-2025-KA-2477,ACC-2024-KA-1886,primary
FIR-2024-KA-2478,ACC-2024-KA-1203,associate
FIR-2025-KA-2479,ACC-2024-KA-1718,associate
FIR-2025-KA-2479,ACC-2024-KA-1719,associate
FIR-2024-KA-2480,ACC-2024-KA-0563,associate
FIR-2024-KA-2480,ACC-2024-KA-1471,associate
FIR-2025-KA-2481,ACC-2024-KA-0166,primary
FIR-2025-KA-2481,ACC-2024-KA-1359,primary
FIR-2023-KA-2482,ACC-2024-KA-0235,primary
FIR-2023-KA-2482,ACC-2024-KA-1976,primary
FIR-2024-KA-2483,ACC-2024-KA-0828,associate
FIR-2026-KA-2484,ACC-2024-KA-0138,primary
FIR-2024-KA-2485,ACC-2024-KA-0029,primary
FIR-2024-KA-2485,ACC-2024-KA-1859,primary
FIR-2025-KA-2486,ACC-2024-KA-0374,primary
FIR-2025-KA-2486,ACC-2024-KA-0322,associate
FIR-2023-KA-2487,ACC-2024-KA-0139,primary
FIR-2023-KA-2487,ACC-2024-KA-1854,primary
FIR-2025-KA-2488,ACC-2024-KA-0663,primary
FIR-2023-KA-2489,ACC-2024-KA-1874,primary
FIR-2024-KA-2490,ACC-2024-KA-1952,primary
FIR-2024-KA-2490,ACC-2024-KA-1801,associate
FIR-2024-KA-2491,ACC-2024-KA-1292,primary
FIR-2024-KA-2492,ACC-2024-KA-1824,primary
FIR-2024-KA-2492,ACC-2024-KA-0815,associate
FIR-2024-KA-2493,ACC-2024-KA-0532,associate
FIR-2025-KA-2494,ACC-2024-KA-0513,primary
FIR-2025-KA-2494,ACC-2024-KA-1728,primary
FIR-2026-KA-2495,ACC-2024-KA-1743,primary
FIR-2026-KA-2496,ACC-2024-KA-0887,primary
FIR-2026-KA-2496,ACC-2024-KA-0749,primary
FIR-2023-KA-2497,ACC-2024-KA-0990,primary
FIR-2023-KA-2497,ACC-2024-KA-0200,associate
FIR-2026-KA-2498,ACC-2024-KA-1918,associate
FIR-2026-KA-2498,ACC-2024-KA-1034,associate
FIR-2026-KA-2499,ACC-2024-KA-1330,associate
FIR-2026-KA-2499,ACC-2024-KA-1342,primary
FIR-2025-KA-2500,ACC-2024-KA-0294,primary
FIR-2025-KA-2500,ACC-2024-KA-1355,primary
FIR-2023-KA-2501,ACC-2024-KA-0877,primary
FIR-2023-KA-2501,ACC-2024-KA-1296,associate
FIR-2023-KA-2502,ACC-2024-KA-0763,associate
FIR-2023-KA-2502,ACC-2024-KA-1526,primary
FIR-2025-KA-2503,ACC-2024-KA-0247,primary
FIR-2025-KA-2503,ACC-2024-KA-1411,associate
FIR-2024-KA-2504,ACC-2024-KA-1624,associate
FIR-2024-KA-2505,ACC-2024-KA-1313,primary
FIR-2024-KA-2505,ACC-2024-KA-0087,primary
FIR-2026-KA-2506,ACC-2024-KA-1770,associate
FIR-2026-KA-2507,ACC-2024-KA-0250,associate
FIR-2024-KA-2508,ACC-2024-KA-0072,primary
FIR-2023-KA-2509,ACC-2024-KA-1586,associate
FIR-2023-KA-2509,ACC-2024-KA-0789,primary
FIR-2024-KA-2510,ACC-2024-KA-1510,associate
FIR-2024-KA-2510,ACC-2024-KA-0223,associate
FIR-2023-KA-2511,ACC-2024-KA-0441,primary
FIR-2025-KA-2512,ACC-2024-KA-1384,primary
FIR-2025-KA-2512,ACC-2024-KA-0723,primary
FIR-2025-KA-2513,ACC-2024-KA-0157,associate
FIR-2025-KA-2514,ACC-2024-KA-1961,primary
FIR-2025-KA-2514,ACC-2024-KA-1068,associate
FIR-2025-KA-2515,ACC-2024-KA-1076,primary
FIR-2026-KA-2516,ACC-2024-KA-1563,primary
FIR-2024-KA-2517,ACC-2024-KA-1518,associate
FIR-2026-KA-2518,ACC-2024-KA-0700,primary
FIR-2026-KA-2519,ACC-2024-KA-0558,associate
FIR-2026-KA-2519,ACC-2024-KA-0512,primary
FIR-2024-KA-2520,ACC-2024-KA-0110,primary
FIR-2024-KA-2520,ACC-2024-KA-0104,associate
FIR-2025-KA-2521,ACC-2024-KA-0969,associate
FIR-2025-KA-2521,ACC-2024-KA-0876,associate
FIR-2024-KA-2522,ACC-2024-KA-0531,associate
FIR-2024-KA-2522,ACC-2024-KA-0243,primary
FIR-2025-KA-2523,ACC-2024-KA-1781,associate
FIR-2026-KA-2524,ACC-2024-KA-0698,associate
FIR-2024-KA-2525,ACC-2024-KA-0485,associate
FIR-2024-KA-2526,ACC-2024-KA-1336,primary
FIR-2024-KA-2526,ACC-2024-KA-1914,primary
FIR-2025-KA-2527,ACC-2024-KA-1701,primary
FIR-2024-KA-2528,ACC-2024-KA-1245,primary
FIR-2024-KA-2528,ACC-2024-KA-1397,primary
FIR-2026-KA-2529,ACC-2024-KA-0051,associate
FIR-2024-KA-2530,ACC-2024-KA-1045,primary
FIR-2024-KA-2530,ACC-2024-KA-1081,associate
FIR-2026-KA-2531,ACC-2024-KA-0094,primary
FIR-2026-KA-2531,ACC-2024-KA-1811,associate
FIR-2024-KA-2532,ACC-2024-KA-0938,associate
FIR-2024-KA-2532,ACC-2024-KA-0280,primary
FIR-2026-KA-2533,ACC-2024-KA-1274,associate
FIR-2024-KA-2534,ACC-2024-KA-0827,primary
FIR-2024-KA-2534,ACC-2024-KA-0247,primary
FIR-2026-KA-2535,ACC-2024-KA-1315,primary
FIR-2026-KA-2535,ACC-2024-KA-1905,associate
FIR-2023-KA-2536,ACC-2024-KA-1197,primary
FIR-2026-KA-2537,ACC-2024-KA-0453,primary
FIR-2026-KA-2537,ACC-2024-KA-0940,associate
FIR-2023-KA-2538,ACC-2024-KA-0161,associate
FIR-2024-KA-2539,ACC-2024-KA-1065,primary
FIR-2024-KA-2539,ACC-2024-KA-0436,associate
FIR-2025-KA-2540,ACC-2024-KA-1692,associate
FIR-2023-KA-2541,ACC-2024-KA-1062,primary
FIR-2023-KA-2541,ACC-2024-KA-0909,associate
FIR-2023-KA-2542,ACC-2024-KA-1613,associate
FIR-2025-KA-2543,ACC-2024-KA-0591,primary
FIR-2026-KA-2544,ACC-2024-KA-1920,primary
FIR-2024-KA-2545,ACC-2024-KA-1684,associate
FIR-2024-KA-2545,ACC-2024-KA-0414,associate
FIR-2023-KA-2546,ACC-2024-KA-1839,primary
FIR-2023-KA-2547,ACC-2024-KA-0964,associate
FIR-2025-KA-2548,ACC-2024-KA-1535,primary
FIR-2025-KA-2548,ACC-2024-KA-1048,associate
FIR-2024-KA-2549,ACC-2024-KA-1542,primary
FIR-2024-KA-2549,ACC-2024-KA-0892,primary
FIR-2024-KA-2550,ACC-2024-KA-0854,associate
FIR-2025-KA-2551,ACC-2024-KA-0807,associate
FIR-2025-KA-2552,ACC-2024-KA-1620,associate
FIR-2026-KA-2553,ACC-2024-KA-0938,associate
FIR-2026-KA-2553,ACC-2024-KA-0605,primary
FIR-2024-KA-2554,ACC-2024-KA-1330,primary
FIR-2024-KA-2554,ACC-2024-KA-0436,primary
FIR-2025-KA-2555,ACC-2024-KA-1750,primary
FIR-2025-KA-2555,ACC-2024-KA-1408,primary
FIR-2023-KA-2556,ACC-2024-KA-0279,primary
FIR-2023-KA-2556,ACC-2024-KA-1529,primary
FIR-2026-KA-2557,ACC-2024-KA-1069,primary
FIR-2026-KA-2558,ACC-2024-KA-0155,primary
FIR-2025-KA-2559,ACC-2024-KA-1120,associate
FIR-2025-KA-2559,ACC-2024-KA-0707,associate
FIR-2025-KA-2560,ACC-2024-KA-1398,associate
FIR-2025-KA-2560,ACC-2024-KA-0531,primary
FIR-2026-KA-2561,ACC-2024-KA-0326,primary
FIR-2023-KA-2562,ACC-2024-KA-1928,primary
FIR-2026-KA-2563,ACC-2024-KA-0994,associate
FIR-2026-KA-2564,ACC-2024-KA-1812,associate
FIR-2025-KA-2565,ACC-2024-KA-1103,primary
FIR-2025-KA-2565,ACC-2024-KA-1842,associate
FIR-2024-KA-2566,ACC-2024-KA-0480,primary
FIR-2024-KA-2566,ACC-2024-KA-1180,associate
FIR-2023-KA-2567,ACC-2024-KA-0916,primary
FIR-2023-KA-2567,ACC-2024-KA-0858,associate
FIR-2026-KA-2568,ACC-2024-KA-1966,associate
FIR-2023-KA-2569,ACC-2024-KA-0379,primary
FIR-2023-KA-2569,ACC-2024-KA-0213,primary
FIR-2024-KA-2570,ACC-2024-KA-1492,associate
FIR-2025-KA-2571,ACC-2024-KA-1913,primary
FIR-2025-KA-2571,ACC-2024-KA-1169,primary
FIR-2026-KA-2572,ACC-2024-KA-0874,associate
FIR-2026-KA-2572,ACC-2024-KA-0662,primary
FIR-2024-KA-2573,ACC-2024-KA-0593,associate
FIR-2026-KA-2574,ACC-2024-KA-0709,associate
FIR-2025-KA-2575,ACC-2024-KA-0489,primary
FIR-2025-KA-2575,ACC-2024-KA-1415,primary
FIR-2023-KA-2576,ACC-2024-KA-1326,primary
FIR-2024-KA-2577,ACC-2024-KA-1962,associate
FIR-2024-KA-2577,ACC-2024-KA-0293,primary
FIR-2024-KA-2578,ACC-2024-KA-0567,associate
FIR-2024-KA-2579,ACC-2024-KA-1782,primary
FIR-2024-KA-2579,ACC-2024-KA-0664,primary
FIR-2025-KA-2580,ACC-2024-KA-0283,associate
FIR-2025-KA-2580,ACC-2024-KA-1619,primary
FIR-2026-KA-2581,ACC-2024-KA-1761,associate
FIR-2026-KA-2582,ACC-2024-KA-1204,associate
FIR-2023-KA-2583,ACC-2024-KA-1704,associate
FIR-2023-KA-2583,ACC-2024-KA-0587,primary
FIR-2023-KA-2584,ACC-2024-KA-1161,primary
FIR-2023-KA-2584,ACC-2024-KA-0882,associate
FIR-2024-KA-2585,ACC-2024-KA-0561,associate
FIR-2024-KA-2585,ACC-2024-KA-1021,associate
FIR-2025-KA-2586,ACC-2024-KA-0199,primary
FIR-2025-KA-2586,ACC-2024-KA-1141,primary
FIR-2026-KA-2587,ACC-2024-KA-0756,associate
FIR-2026-KA-2587,ACC-2024-KA-1545,primary
FIR-2025-KA-2588,ACC-2024-KA-1416,associate
FIR-2025-KA-2588,ACC-2024-KA-0274,associate
FIR-2025-KA-2589,ACC-2024-KA-0845,primary
FIR-2024-KA-2590,ACC-2024-KA-1547,primary
FIR-2024-KA-2591,ACC-2024-KA-1618,primary
FIR-2023-KA-2592,ACC-2024-KA-1987,primary
FIR-2024-KA-2593,ACC-2024-KA-0568,associate
FIR-2024-KA-2593,ACC-2024-KA-1836,primary
FIR-2026-KA-2594,ACC-2024-KA-0773,primary
FIR-2023-KA-2595,ACC-2024-KA-0425,primary
FIR-2023-KA-2595,ACC-2024-KA-1874,primary
FIR-2026-KA-2596,ACC-2024-KA-1185,associate
FIR-2023-KA-2597,ACC-2024-KA-1944,associate
FIR-2023-KA-2597,ACC-2024-KA-0179,primary
FIR-2024-KA-2598,ACC-2024-KA-0764,associate
FIR-2026-KA-2599,ACC-2024-KA-1897,primary
FIR-2026-KA-2599,ACC-2024-KA-0864,primary
FIR-2026-KA-2600,ACC-2024-KA-0654,primary
FIR-2024-KA-2601,ACC-2024-KA-0421,associate
FIR-2025-KA-2602,ACC-2024-KA-1147,associate
FIR-2025-KA-2602,ACC-2024-KA-1359,primary
FIR-2024-KA-2603,ACC-2024-KA-0877,primary
FIR-2024-KA-2604,ACC-2024-KA-0322,associate
FIR-2025-KA-2605,ACC-2024-KA-0923,primary
FIR-2025-KA-2606,ACC-2024-KA-1720,associate
FIR-2025-KA-2606,ACC-2024-KA-1978,associate
FIR-2026-KA-2607,ACC-2024-KA-1265,associate
FIR-2023-KA-2608,ACC-2024-KA-0545,associate
FIR-2025-KA-2609,ACC-2024-KA-0398,associate
FIR-2025-KA-2609,ACC-2024-KA-0770,primary
FIR-2026-KA-2610,ACC-2024-KA-0284,primary
FIR-2024-KA-2611,ACC-2024-KA-1652,primary
FIR-2026-KA-2612,ACC-2024-KA-0378,associate
FIR-2026-KA-2612,ACC-2024-KA-1171,primary
FIR-2024-KA-2613,ACC-2024-KA-1057,primary
FIR-2024-KA-2613,ACC-2024-KA-0210,associate
FIR-2024-KA-2614,ACC-2024-KA-1896,primary
FIR-2024-KA-2615,ACC-2024-KA-0886,associate
FIR-2024-KA-2615,ACC-2024-KA-0598,associate
FIR-2025-KA-2616,ACC-2024-KA-1505,primary
FIR-2025-KA-2616,ACC-2024-KA-1511,primary
FIR-2025-KA-2617,ACC-2024-KA-0983,primary
FIR-2025-KA-2617,ACC-2024-KA-1023,associate
FIR-2024-KA-2618,ACC-2024-KA-0745,primary
FIR-2024-KA-2618,ACC-2024-KA-1689,associate
FIR-2026-KA-2619,ACC-2024-KA-0437,primary
FIR-2026-KA-2619,ACC-2024-KA-1297,primary
FIR-2023-KA-2620,ACC-2024-KA-1843,primary
FIR-2025-KA-2621,ACC-2024-KA-1624,associate
FIR-2025-KA-2621,ACC-2024-KA-1695,associate
